"logcon","smooth","K.S"
"222",0.001,NA,1.19547458155012e-07
"223",0.001,NA,5.87538133700605e-08
"224",0.001,NA,6.63633287523169e-06
"225",0.001,NA,6.63633287523169e-06
"226",0.001,NA,8.14700074069918e-07
"227",0.001,NA,1.43355342960838e-05
"228",0.001,NA,3.0099578535947e-05
"229",0.001,NA,0.000565698421827632
"230",0.001,NA,3.17243209480012e-08
"231",0.001,NA,8.14700074069918e-07
"232",0.001,NA,2.07652221577703e-05
"233",0.001,NA,1.60258806225499e-10
"234",0.001,NA,6.63633287523169e-06
"235",0.001,NA,0.000118525403126402
"236",0.001,NA,4.49197988261485e-06
"237",0.001,NA,9.87712549738173e-06
"238",0.001,NA,1.60258806225499e-10
"239",0.001,NA,4.49197988261485e-06
"240",0.001,NA,1.43355342960838e-05
"241",0.001,NA,7.32900506950074e-09
"242",0.001,NA,9.87712549738173e-06
"243",0.001,NA,3.17243209480012e-08
"244",0.001,NA,5.87538133700605e-08
"245",0.001,NA,3.0099578535947e-05
"246",0.001,NA,6.63633287523169e-06
"247",0.001,NA,2.08939113122142e-07
"248",0.001,NA,3.71469395132884e-07
"249",0.001,NA,3.0099578535947e-05
"250",0.001,NA,1.19547458155012e-07
"251",0.001,NA,1.43803966512479e-08
"252",0.001,NA,1.43803966512479e-08
"253",0.001,NA,1.43803966512479e-08
"254",0.001,NA,8.3767285239511e-05
"255",0.001,NA,2.07652221577703e-05
"256",0.001,NA,7.32900506950074e-09
"257",0.001,NA,1.43355342960838e-05
"258",0.001,NA,2.08939113122142e-07
"259",0.001,NA,1.43355342960838e-05
"260",0.001,NA,6.63633287523169e-06
"261",0.001,NA,1.60258806225499e-10
"262",0.001,NA,3.17243209480012e-08
"263",0.001,NA,4.35979807811293e-10
"264",0.001,NA,3.0099578535947e-05
"265",0.001,NA,1.25676477469305e-06
"266",0.001,NA,3.06603408173345e-06
"267",0.001,NA,6.63633287523169e-06
"268",0.001,NA,0.000165925744671003
"269",0.001,NA,2.01829422796784e-06
"270",0.001,NA,1.19547458155012e-07
"271",0.001,NA,3.71469395132884e-07
"272",0.001,NA,0.000565698421827632
"273",0.001,NA,3.71469395132884e-07
"274",0.001,NA,4.20584944649249e-09
"275",0.001,NA,5.87538133700605e-08
"276",0.001,NA,1.43803966512479e-08
"277",0.001,NA,0.000118525403126402
"278",0.001,NA,2.08939113122142e-07
"279",0.001,NA,1.25676477469305e-06
"280",0.001,NA,8.95304619330517e-09
"281",0.001,NA,0.00131525699734414
"282",0.001,NA,8.31554388680544e-08
"283",0.001,NA,0.000565698421827632
"284",0.001,NA,2.01829422796784e-06
"285",0.001,NA,3.0099578535947e-05
"286",0.001,NA,1.25676477469305e-06
"287",0.001,NA,2.01829422796784e-06
"288",0.001,NA,0.000414535182163278
"289",0.001,NA,4.20584944649249e-09
"290",0.001,NA,2.01829422796784e-06
"291",0.001,NA,2.08939113122142e-07
"292",0.001,NA,1.58239876757449e-09
"293",0.001,NA,0.000565698421827632
"294",0.001,NA,3.71469395132884e-07
"295",0.001,NA,8.31554388680544e-08
"296",0.001,NA,4.20584944649249e-09
"297",0.001,NA,3.71469395132884e-07
"298",0.001,NA,1.43355342960838e-05
"299",0.001,NA,1.19547458155012e-07
"300",0.001,NA,1.25676477469305e-06
"301",0.001,NA,4.20584944649249e-09
"302",0.001,NA,2.08939113122142e-07
"303",0.001,NA,3.17243209480012e-08
"304",0.001,NA,4.31213369015415e-05
"305",0.001,NA,1.19547458155012e-07
"306",0.001,NA,3.17243209480012e-08
"307",0.001,NA,2.01829422796784e-06
"308",0.001,NA,3.0099578535947e-05
"309",0.001,NA,8.95304619330517e-09
"310",0.001,NA,2.01829422796784e-06
"311",0.001,NA,8.14700074069918e-07
"312",0.001,NA,3.71469395132884e-07
"313",0.001,NA,3.0099578535947e-05
"314",0.001,NA,2.08939113122142e-07
"315",0.001,NA,3.17243209480012e-08
"316",0.001,NA,5.87538133700605e-08
"317",0.001,NA,5.6327531794409e-07
"318",0.001,NA,3.0099578535947e-05
"319",0.001,NA,3.71469395132884e-07
"320",0.001,NA,6.00175156008076e-05
"321",0.001,NA,1.43355342960838e-05
"322",0.001,NA,1.43355342960838e-05
"323",0.001,NA,2.01829422796784e-06
"324",0.001,NA,1.43803966512479e-08
"325",0.001,NA,3.17243209480012e-08
"326",0.001,NA,0.000225266396098323
"327",0.001,NA,3.71469395132884e-07
"328",0.001,NA,6.63633287523169e-06
"329",0.001,NA,1.19547458155012e-07
"330",0.001,NA,5.6327531794409e-07
"331",0.001,NA,3.0099578535947e-05
"332",0.001,NA,1.43355342960838e-05
"333",0.001,NA,3.71469395132884e-07
"334",0.001,NA,5.87538133700605e-08
"335",0.001,NA,1.58239876757449e-09
"336",0.001,NA,0.000118525403126402
"337",0.001,NA,8.14700074069918e-07
"338",0.001,NA,0.000118525403126402
"339",0.001,NA,0.000754051894885976
"340",0.001,NA,1.60258806225499e-10
"341",0.001,NA,6.63633287523169e-06
"342",0.001,NA,0.000754051894885976
"343",0.001,NA,1.58239876757449e-09
"344",0.001,NA,6.63633287523169e-06
"345",0.001,NA,4.31213369015415e-05
"346",0.001,NA,8.95304619330517e-09
"347",0.001,NA,2.07652221577703e-05
"348",0.001,NA,5.6327531794409e-07
"349",0.001,NA,1.25676477469305e-06
"350",0.001,NA,2.01829422796784e-06
"351",0.001,NA,0.000225266396098323
"352",0.001,NA,1.19547458155012e-07
"353",0.001,NA,9.87712549738173e-06
"354",0.001,NA,1.43355342960838e-05
"355",0.001,NA,7.32900506950074e-09
"356",0.001,NA,4.31213369015415e-05
"357",0.001,NA,4.20584944649249e-09
"358",0.001,NA,4.49197988261485e-06
"359",0.001,NA,3.17243209480012e-08
"360",0.001,NA,3.71469395132884e-07
"361",0.001,NA,2.08939113122142e-07
"362",0.001,NA,3.17243209480012e-08
"363",0.001,NA,1.43355342960838e-05
"364",0.001,NA,3.17243209480012e-08
"365",0.001,NA,9.87712549738173e-06
"366",0.001,NA,4.49197988261485e-06
"367",0.001,NA,8.31554388680544e-08
"368",0.001,NA,6.00175156008076e-05
"369",0.001,NA,8.14700074069918e-07
"370",0.001,NA,3.17243209480012e-08
"371",0.001,NA,3.06603408173345e-06
"372",0.001,NA,3.17243209480012e-08
"373",0.001,NA,1.43355342960838e-05
"374",0.001,NA,7.32900506950074e-09
"375",0.001,NA,6.63633287523169e-06
"376",0.001,NA,8.3767285239511e-05
"377",0.001,NA,3.06603408173345e-06
"378",0.001,NA,0.00293388097445924
"379",0.001,NA,8.31554388680544e-08
"380",0.001,NA,2.08939113122142e-07
"381",0.001,NA,3.71469395132884e-07
"382",0.001,NA,3.0099578535947e-05
"383",0.001,NA,3.71469395132884e-07
"384",0.001,NA,4.49197988261485e-06
"385",0.001,NA,3.17243209480012e-08
"386",0.001,NA,3.71469395132884e-07
"387",0.001,NA,8.31554388680544e-08
"388",0.001,NA,4.49197988261485e-06
"389",0.001,NA,7.32900506950074e-09
"390",0.001,NA,4.49197988261485e-06
"391",0.001,NA,1.58239876757449e-09
"392",0.001,NA,4.31213369015415e-05
"393",0.001,NA,2.08939113122142e-07
"394",0.001,NA,0.000118525403126402
"395",0.001,NA,5.87538133700605e-08
"396",0.001,NA,0.000165925744671003
"397",0.001,NA,3.17243209480012e-08
"398",0.001,NA,6.63633287523169e-06
"399",0.001,NA,6.30828722592014e-13
"400",0.001,NA,4.35979807811293e-10
"401",0.001,NA,1.25676477469305e-06
"402",0.001,NA,1.43355342960838e-05
"403",0.001,NA,1.43355342960838e-05
"404",0.001,NA,4.49197988261485e-06
"405",0.001,NA,1.43803966512479e-08
"406",0.002,NA,0.00379192325370625
"407",0.001,NA,1.25676477469305e-06
"408",0.001,NA,1.43355342960838e-05
"409",0.001,NA,2.01829422796784e-06
"410",0.001,NA,8.3767285239511e-05
"411",0.001,NA,7.32900506950074e-09
"412",0.001,NA,8.3767285239511e-05
"413",0.001,NA,1.25676477469305e-06
"414",0.001,NA,6.24631013579346e-10
"415",0.001,NA,8.14700074069918e-07
"416",0.001,NA,4.20584944649249e-09
"417",0.001,NA,8.31554388680544e-08
"418",0.001,NA,3.71469395132884e-07
"419",0.001,NA,8.14700074069918e-07
"420",0.001,NA,7.32900506950074e-09
"421",0.001,NA,8.14700074069918e-07
"422",0.001,NA,1.25676477469305e-06
"423",0.001,NA,4.49197988261485e-06
"424",0.001,NA,1.25676477469305e-06
"425",0.001,NA,6.63633287523169e-06
"426",0.001,NA,2.08939113122142e-07
"427",0.001,NA,4.49197988261485e-06
"428",0.001,NA,1.19547458155012e-07
"429",0.001,NA,6.24631013579346e-10
"430",0.001,NA,8.95304619330517e-09
"431",0.001,NA,2.08939113122142e-07
"432",0.001,NA,5.87538133700605e-08
"433",0.001,NA,1.25676477469305e-06
"434",0.001,NA,2.08939113122142e-07
"435",0.001,NA,5.87538133700605e-08
"436",0.001,NA,3.0099578535947e-05
"437",0.001,NA,2.07652221577703e-05
"438",0.001,NA,0.000304022930789682
"439",0.001,NA,4.20584944649249e-09
"440",0.001,NA,3.0099578535947e-05
"441",0.001,NA,1.19547458155012e-07
"442",0.001,NA,0.000118525403126402
"443",0.001,NA,3.17243209480012e-08
"444",0.001,NA,1.25676477469305e-06
"445",0.001,NA,4.20584944649249e-09
"446",0.001,NA,2.01829422796784e-06
"447",0.001,NA,6.24631013579346e-10
"448",0.001,NA,3.17243209480012e-08
"449",0.001,NA,4.20584944649249e-09
"450",0.001,NA,5.6327531794409e-07
"451",0.003,NA,0.00379192325370625
"452",0.001,NA,1.25676477469305e-06
"453",0.001,NA,0.000165925744671003
"454",0.001,NA,8.31554388680544e-08
"455",0.001,NA,6.63633287523169e-06
"456",0.001,NA,0.000414535182163278
"457",0.001,NA,0.000118525403126402
"458",0.001,NA,1.43803966512479e-08
"459",0.001,NA,0.000225266396098323
"460",0.001,NA,3.17243209480012e-08
"461",0.001,NA,3.17243209480012e-08
"462",0.001,NA,3.17243209480012e-08
"463",0.001,NA,4.49197988261485e-06
"464",0.001,NA,4.35979807811293e-10
"465",0.001,NA,8.14700074069918e-07
"466",0.001,NA,2.08939113122142e-07
"467",0.001,NA,2.07652221577703e-05
"468",0.001,NA,1.60258806225499e-10
"469",0.001,NA,3.0099578535947e-05
"470",0.001,NA,5.87538133700605e-08
"471",0.001,NA,4.20584944649249e-09
"472",0.001,NA,6.63633287523169e-06
"473",0.001,NA,3.0099578535947e-05
"474",0.001,NA,4.35979807811293e-10
"475",0.001,NA,8.14700074069918e-07
"476",0.001,NA,2.08939113122142e-07
"477",0.001,NA,3.17243209480012e-08
"478",0.001,NA,9.87712549738173e-06
"479",0.001,NA,3.71469395132884e-07
"480",0.001,NA,1.60258806225499e-10
"481",0.001,NA,3.17243209480012e-08
"482",0.001,NA,2.01829422796784e-06
"483",0.001,NA,3.17243209480012e-08
"484",0.001,NA,3.71469395132884e-07
"485",0.001,NA,7.32900506950074e-09
"486",0.001,NA,3.0099578535947e-05
"487",0.001,NA,4.49197988261485e-06
"488",0.001,NA,7.32900506950074e-09
"489",0.001,NA,1.25676477469305e-06
"490",0.001,NA,3.17243209480012e-08
"491",0.001,NA,3.17243209480012e-08
"492",0.001,NA,2.08939113122142e-07
"493",0.001,NA,4.49197988261485e-06
"494",0.001,NA,5.6327531794409e-07
"495",0.001,NA,8.14700074069918e-07
"496",0.001,NA,4.49197988261485e-06
"497",0.001,NA,0.000304022930789682
"498",0.001,NA,7.32900506950074e-09
"499",0.001,NA,1.43803966512479e-08
"500",0.001,NA,2.01829422796784e-06
"501",0.001,NA,1.3249734642784e-11
"502",0.001,NA,3.17243209480012e-08
"503",0.001,NA,2.01829422796784e-06
"504",0.001,NA,0.000225266396098323
"505",0.001,NA,3.17243209480012e-08
"506",0.001,NA,1.25676477469305e-06
"507",0.001,NA,3.71469395132884e-07
"508",0.001,NA,2.08939113122142e-07
"509",0.001,NA,1.43355342960838e-05
"510",0.001,NA,3.71469395132884e-07
"511",0.001,NA,3.06603408173345e-06
"512",0.001,NA,8.3767285239511e-05
"513",0.001,NA,4.20584944649249e-09
"514",0.001,NA,0.00131525699734414
"515",0.001,NA,3.71469395132884e-07
"516",0.001,NA,5.6327531794409e-07
"517",0.001,NA,3.71469395132884e-07
"518",0.001,NA,1.19547458155012e-07
"519",0.001,NA,8.14700074069918e-07
"520",0.001,NA,3.71469395132884e-07
"521",0.001,NA,1.19547458155012e-07
"522",0.001,NA,2.01829422796784e-06
"523",0.001,NA,2.01829422796784e-06
"524",0.001,NA,4.20584944649249e-09
"525",0.001,NA,4.49197988261485e-06
"526",0.001,NA,6.00175156008076e-05
"527",0.001,NA,8.31554388680544e-08
"528",0.001,NA,1.19547458155012e-07
"529",0.001,NA,6.30828722592014e-13
"530",0.001,NA,9.87712549738173e-06
"531",0.001,NA,7.32900506950074e-09
"532",0.001,NA,3.0099578535947e-05
"533",0.001,NA,8.14700074069918e-07
"534",0.001,NA,3.06603408173345e-06
"535",0.001,NA,2.07652221577703e-05
"536",0.001,NA,7.32900506950074e-09
"537",0.001,NA,5.87538133700605e-08
"538",0.001,NA,1.43803966512479e-08
"539",0.001,NA,5.6327531794409e-07
"540",0.001,NA,3.06603408173345e-06
"541",0.001,NA,1.25676477469305e-06
"542",0.001,NA,5.6327531794409e-07
"543",0.001,NA,5.6327531794409e-07
"544",0.001,NA,5.87538133700605e-08
"545",0.001,NA,1.25676477469305e-06
"546",0.001,NA,5.6327531794409e-07
"547",0.001,NA,8.3767285239511e-05
