"logcon","smooth","K.S"
"59",0.001,NA,0.000118525403126402
"60",0.001,NA,3.06603408173345e-06
"61",0.001,NA,9.87712549738173e-06
"62",0.001,NA,0.000414535182163278
"63",0.001,NA,8.3767285239511e-05
"64",0.001,NA,8.3767285239511e-05
"65",0.001,NA,0.00131525699734414
"66",0.001,NA,2.01829422796784e-06
"67",0.001,NA,0.000754051894885976
"68",0.001,NA,3.0099578535947e-05
"69",0.001,NA,9.87712549738173e-06
"70",0.001,NA,0.000118525403126402
"71",0.001,NA,3.0099578535947e-05
"72",0.002,NA,0.00226209984200354
"73",0.001,NA,0.000225266396098323
"74",0.001,NA,0.00173489159612916
"75",0.001,NA,0.000304022930789682
"76",0.001,NA,5.87538133700605e-08
"77",0.002,NA,0.00486178055538844
"78",0.001,NA,3.0099578535947e-05
"79",0.001,NA,6.00175156008076e-05
"80",0.001,NA,0.000565698421827632
"81",0.001,NA,1.19547458155012e-07
"82",0.001,NA,4.31213369015415e-05
"83",0.004,NA,0.0124506515852041
"84",0.001,NA,5.87538133700605e-08
"85",0.001,NA,7.32900506950074e-09
"86",0.001,NA,2.07652221577703e-05
"87",0.001,NA,6.63633287523169e-06
"88",0.003,NA,0.00781590304643887
"89",0.008,NA,0.00486178055538844
"90",0.001,NA,4.31213369015415e-05
"91",0.001,NA,6.00175156008076e-05
"92",0.001,NA,6.63633287523169e-06
"93",0.001,NA,1.43355342960838e-05
"94",0.001,NA,4.31213369015415e-05
"95",0.001,NA,0.000165925744671003
"96",0.01,NA,0.00781590304643887
"97",0.001,NA,0.000565698421827632
"98",0.001,NA,0.00293388097445924
"99",0.001,NA,8.14700074069918e-07
"100",0.001,NA,3.71469395132884e-07
"101",0.001,NA,0.000118525403126402
"102",0.002,NA,0.00173489159612916
"103",0.001,NA,2.01829422796784e-06
"104",0.001,NA,0.000304022930789682
"105",0.001,NA,3.71469395132884e-07
"106",0.001,NA,2.07652221577703e-05
"107",0.001,NA,0.000995587375361429
"108",0.001,NA,2.07652221577703e-05
"109",0.004,NA,0.00173489159612916
"110",0.039,NA,0.08829099122278
"111",0.001,NA,0.00131525699734414
"112",0.001,NA,3.0099578535947e-05
"113",0.001,NA,1.43355342960838e-05
"114",0.001,NA,0.000165925744671003
"115",0.001,NA,6.00175156008076e-05
"116",0.003,NA,0.000304022930789682
"117",0.001,NA,3.71469395132884e-07
"118",0.001,NA,8.14700074069918e-07
"119",0.001,NA,9.87712549738173e-06
"120",0.002,NA,0.000225266396098323
"121",0.001,NA,0.000118525403126402
"122",0.001,NA,0.000754051894885976
